N_id,Title,Main Genre,Sub Genres,Release Year,Maturity Rating,Original Audio,Recommendations,Recommendation_Count
81327516,One,Drama,"Malayalam-Language, Drama, Social Issue Dramas",2020,U/A 13+,Malayalam [Original],"81721164, 81477034, 81508718, 81613491, 81676929, 81602976, 81612627, 81597698, 81676305, 81497215, 81609575, 81652777",12
81328187,Dancing On Glass,Drama,"Spanish, Drama",2022,A,"Spanish Spain - Audio Description, English, Spanish Spain [Original], Hindi","81318514, 80994878, 81900975, 81017308, 80171659, 81002685, 80243706, 81252928, 81101795, 80201590, 80996811, 81001036",12
81328781,Drifting Home,Anime,"Sci-Fi & Fantasy Anime, Family, Japanese, Drama Anime, Action & Adventure, Anime Features",2022,U/A 13+,"Japanese - Audio Description, English, Japanese [Original]","80217130, 81725555, 70262786, 81582442, 81177634, 81450803, 81345945, 81400497, 81750726, 70216227, 80234491, 81281872",12
81329041,Finding Agnes,Drama,"Filipino, Drama",2020,U/A 13+,"Filipino - Audio Description, Filipino [Original]","81672418, 81597575, 81460760, 81747923, 81408702, 81453243, 81687834, 81336744, 81759076, 81685455, 81620555, 81452752",12
81331646,Eldorado: Everything The Nazis Hate,Documentary,"German, Documentaries, Historical Documentaries, LGBTQ",2023,U/A 16+,"German - Audio Description, English [Original], English - Audio Description, German","81474469, 80989924, 81227142, 81303911, 80106791, 80989772, 80201488, 80138915, 81457004, 21477429, 81561941, 81672035",12
81332041,Love Like The Falling Rain,Romance,"Indonesian, Drama, Romantic, Based on Books, Teen",2020,U/A 13+,"Indonesian - Audio Description, Indonesian [Original]","81476986, 81260647, 81755772, 81361117, 81260630, 81260637, 81231382, 81581946, 81260640, 81362645, 81413554, 81327369",12
81332042,Ẹlẹṣin Ọba: The King'S Horseman,Drama,"Nollywood, based on a Play, Drama, Based on Real Life, Social Issue Dramas, African",2022,A,"Yoruba - Audio Description, English, Yoruba [Original]","81729081, 81562776, 81681240, 81392197, 81630495, 81591166, 81720931, 81681233, 81681791, 81450071, 81689060, 81671712",12
81332175,Death To 2020,Comedy,"Comedy, US",2020,U/A 16+,"English [Original], English - Audio Description","81950651, 81730530, 81393268, 81305757, 81021929, 81478916, 80243600, 81440982, 80998491, 80238565, 80117545, 81516751",12
81332225,Dasvi,Comedy,"Family, Children & Family, Hindi-Language, Bollywood, Comedy",2022,U/A 7+,Hindi [Original],"81509545, 81016192, 81242571, 81318083, 81294132, 81350339, 70185139, 81511260, 81350338, 81113919, 81107576, 81016193",12
81332317,Kurup (Malayalam),Drama,"Malayalam-Language, Crime, Drama",2021,U/A 13+,Malayalam [Original],"81707601, 81477034, 81273582, 81497215, 81354207, 81612627, 81602976, 81555313, 81597698, 81555298, 81555315, 81613491",12
81332613,Tanda Tanya,Drama,"Indonesian, Drama",2011,U/A 16+,Indonesian [Original],"81476986, 81920791, 81671924, 81320070, 81362582, 81319131, 81285891, 81260628, 81520225, 81755765, 81362739, 81341795",12
81332722,Anonymously Yours,Drama,"Mexican, Drama, Romantic, Teen",2021,U/A 16+,"English, Spanish Latin America [Original], Spanish Latin America - Audio Description","81032078, 81648162, 81074938, 81078393, 81226469, 81404946, 81430236, 81426967, 81504320, 81005150, 81324724, 81660270",12
81332733,Canvas,Drama,"Family, Children & Family, Drama, US",2020,U,"No Dialogue [Original], English - Audio Description","81349306, 81010969, 81191433, 81283585, 81435227, 80245121, 81696510, 80017272, 81160765, 786137, 81270289, 80149312",12
81332757,The Boys In The Band: Something Personal,Documentary,"Documentaries, LGBTQ, US",2020,U/A 13+,"English [Original], English - Audio Description","81380441, 81287562, 81088617, 80241248, 81079914, 81000365, 80245103, 81288353, 81011569, 80213445, 80209024, 81665094",12
81333286,The Unbearable Weight Of Massive Talent,Comedy,"Comedy, Action & Adventure, US",2022,U/A 16+,"English [Original], English - Audio Description","81307099, 81602831, 81458416, 70184054, 81199140, 81393268, 81752390, 81457507, 81642086, 81511779, 81665878, 81516751",12
81334749,Fear Street Part 2: 1978,Horror,"Horror, Teen, US",2021,A,"English [Original], Hindi, English - Audio Description","80164456, 81639205, 81325689, 939827, 81691511, 81149049, 80993029, 81483977, 81753224, 81012366, 81334750, 80240798",12
81334750,Fear Street Part 3: 1666,Horror,"LGBTQ, Horror, Teen, US",2021,A,"English [Original], Hindi, English - Audio Description","80164456, 81325689, 939827, 81149049, 80993029, 81081050, 81478540, 81483977, 81753224, 81012366, 81334749, 80240798",12
81334946,Paper Lives,Drama,"Turkish, Drama",2021,A,"Turkish [Original], English, Turkish - Audio Description","81516046, 81346323, 81750553, 81681294, 81408600, 81350683, 81685656, 81465128, 81046378, 81239779, 81590491, 70101375",12
81334947,Last Summer,Drama,"Turkish, Drama, Romantic",2021,U/A 16+,"Turkish [Original], English, Turkish - Audio Description","81610272, 81622697, 81462319, 81080697, 81223599, 81610282, 80999729, 81346063, 81346325, 81334952, 60023237, 81334950",12
81334950,Private Lesson,Comedy,"Turkish, Romantic Comedies, Comedy, Romantic",2022,U/A 16+,"Turkish [Original], English, Turkish - Audio Description","81610272, 81622697, 81462319, 81616617, 81577050, 81346063, 81350683, 81689799, 81334952, 81616015, 81670880, 81175173",12
81334951,The Festival Of Troubadours,Drama,"Turkish, Drama, Based on Books",2022,U/A 13+,"Turkish [Original], English, Turkish - Audio Description","81610272, 81462319, 81346323, 81346057, 81080697, 81346062, 81381630, 81350683, 81334952, 81465128, 81334946, 81347771",12
81334952,Don'T Leave,Drama,"Turkish, Drama, Romantic",2022,U/A 16+,"Turkish [Original], English, Turkish - Audio Description","81610272, 81462319, 81622697, 81616617, 81080697, 81577050, 81354934, 81610282, 81346063, 81350683, 81334950, 81590491",12
81336431,The Pirates: The Last Royal Treasure,Action,"Korean, Comedy, Action & Adventure",2022,U/A 16+,"Korean - Audio Description, English, Korean [Original], Hindi","81726698, 81212831, 81153955, 81771382, 81454087, 81399639, 81000511, 81478985, 81437344, 81721676, 81478004, 81313229",12
81336478,Camellia Sisters,Drama,"Vietnamese, Drama",2021,U/A 16+,Vietnamese [Original],"81718224, 81716251, 81713705, 81786970, 81623689, 81075519, 81416661, 81691576, 81718141, 81748098, 60023237, 81779693",12
81336744,Love Or Money,Romance,"Filipino, Drama, Romantic, Social Issue Dramas",2021,U/A 13+,Filipino [Original],"81612937, 81597575, 81750553, 81901875, 81685455, 81759076, 81716908, 81765098, 81665491, 81687839, 81615943, 81712030",12
81337079,Anne+: The Film,Drama,"Dutch, LGBTQ, Drama",2021,A,"Dutch - Audio Description, Dutch [Original], English, Hindi","81925635, 81213653, 80241545, 80095411, 80136311, 81705944, 81381634, 80121387, 60023237, 81923251, 81261676, 80115118",12
81337210,Doctor (Tamil),Drama,"Crime, Drama, Action & Adventure, Tamil-Language",2021,U/A 16+,Tamil [Original],"81462293, 81588444, 81508241, 81644302, 81639319, 80190101, 81615045, 81176205, 81016196, 81427795, 81642992, 81508242",12
81338273,In For A Murder,Comedy,"Polish, Comedy, Thriller, Mystery",2021,U/A 13+,"Polish - Audio Description, English, Polish [Original]","81569829, 81458416, 81513881, 80173176, 81029875, 81283586, 81555681, 81092222, 81759464, 81500431, 81038589, 81619384",12
81338302,Ivy + Bean,Kids,"Family, Children & Family, Comedy, Based on Books, US",2022,U/A 7+,"Hindi, English [Original], Tamil, Telugu, English - Audio Description","81012821, 80994878, 81023618, 81422413, 81241013, 81000063, 81011712, 80993016, 81588091, 70033005, 80994666, 81329721",12
81338313,Wedding Games,Romance,"Brazilian, Romantic Comedies, Comedy, Romantic",2023,A,"English, Portuguese Brazil - Audio Description, Portuguese Brazil [Original]","81459281, 81443737, 81030422, 81387867, 81437105, 81675070, 81683815, 81047512, 81427598, 80189630, 81175173, 81036293",12
81338873,Viking Wolf,Horror,"Norwegian, Creature Features, Horror, Thriller",2022,U/A 16+,"Norwegian [Original], English, Norwegian - Audio Description","81043660, 80238357, 81186049, 81021447, 80997687, 80198645, 81716649, 81312457, 81210788, 80106735, 80203186, 70126979",12
81341214,Tragic Jungle,Drama,"Mexican, Drama, Independent, Period Pieces",2021,A,Spanish Latin America [Original],"81426931, 80242912, 81357618, 80242819, 80168029, 80179070, 81115160, 60023237, 80157072, 81586527, 80993105, 81601351",12
81341307,Hospital,Horror,"Taiwanese, Horror, Chinese",2020,A,Mandarin Guoyu [Original],"81757583, 70032591, 80991313, 81754653, 81059942, 81224632, 81457374, 81599888, 81282019, 80109295, 80219131, 81486809",12
81342028,Christmas Crossfire,Thriller,"German, Comedy, Thriller",2020,A,"German - Audio Description, English, German [Original]","81307099, 81028990, 81477070, 81044248, 80178974, 81350329, 81230915, 81476963, 81392185, 81663095, 81281658, 81342665",12
81342504,Night In Paradise,Drama,"Korean, Crime, Drama",2021,A,"English, Korean [Original], Korean - Audio Description","80223050, 80236133, 81002312, 81616524, 80191740, 81424705, 70241118, 80152434, 81312457, 81672158, 81444051, 81623070",12
81342505,The Call,Thriller,"Korean, Thriller",2020,U/A 16+,"Korean - Audio Description, English, Korean [Original], Hindi","80223050, 81346330, 81477746, 81266458, 81572011, 81011211, 81090386, 81607354, 60022700, 81478985, 81010699, 81640988",12
81342665,The Trip,Horror,"Norwegian, Comedy, Horror",2021,A,"Norwegian [Original], English, Norwegian - Audio Description","80198508, 80991313, 81248435, 81517749, 80211638, 81222576, 81149049, 81203335, 81410539, 81018455, 81217751, 80240798",12
81343300,Wanda Sykes: I'M An Entertainer,Comedy,Stand-Up Comedy,2023,A,"English [Original], English - Audio Description","81011598, 81037130, 81060049, 80221271, 81685073, 80166467, 81170956, 81520120, 81140682, 81275640, 80239932, 81717103",12
81343342,Black Holes | The Edge Of All We Know,Documentary,"Documentaries, Science & Nature Docs, US",2021,U/A 13+,English [Original],"81473680, 81474469, 81211003, 81444292, 80221410, 81139969, 81243961, 81273453, 81111324, 81513913, 81473679, 81098586",12
81343825,Deaw#13 Udom Taephanich Stand Up Comedy Show,Comedy,"Thai, Stand-Up Comedy",2022,U/A 13+,"Thai - Audio Description, Thai [Original]","81517170, 81712037, 81727396, 81159258, 81564899, 81908841",6
81344237,My God!! Father,Comedy,"Thai, Drama, Comedy, Action & Adventure",2020,U/A 13+,Thai [Original],"81495715, 81381745, 81745955, 81773556, 81688728, 81667857, 81048780, 81597188, 80993625, 81908841, 81639974, 81598308",12
81344253,The Big 4,Action,"Indonesian, Comedy, Action & Adventure",2022,A,"Indonesian - Audio Description, Indonesian [Original], English","81307099, 81416977, 81253859, 81282091, 80240904, 81624008, 81399639, 81000511, 81336431, 80148162, 80109145, 81597206",12
81344331,Cobra Kai - The Afterparty,Comedy,"Talk Shows, TV Dramas, TV Comedies, TV Action & Adventure, US TV Shows, Variety TV",2021,U/A 16+,"English [Original], English - Audio Description","80117803, 81040344, 70197438, 81446038, 80192612, 80217863, 81522570, 81444051, 80107103, 81002370, 81024153, 80117809",12
81344370,Malcolm & Marie,Drama,"Drama, Independent, US",2021,A,"English [Original], English - Audio Description","80168222, 81082007, 81117189, 81024100, 80223779, 80240715, 80175694, 81045635, 81100780, 60034929, 80231356",11
81344378,A California Christmas,Romance,"Romantic Comedies, Comedy, Romantic, US",2020,U/A 16+,"English [Original], English - Audio Description","81026186, 81447216, 81416312, 81045305, 80999781, 80160759, 81609503, 81741339, 81026181, 81241465, 81275215, 81034553",12
81345777,Stuck Apart,Comedy,"Turkish, Drama, Comedy",2021,U/A 16+,"Turkish [Original], Turkish - Audio Description","81316610, 81647076, 81424209, 81381630, 81222770, 81642156, 81622665, 81346907, 81465128, 81026192, 81346322, 81316256",12
81345945,Bubble,Anime,"Sci-Fi & Fantasy Anime, Sci-Fi, Japanese, Romance Anime, Romantic, Drama Anime, Teen, Anime Features",2022,U/A 13+,"Japanese - Audio Description, English, Japanese [Original]","80236253, 81564905, 81582442, 81177634, 80234491, 81450803, 81750726, 81400497, 81318888, 81318842, 81328781, 81281872",12
81345983,The Guilty,Drama,"Crime, Drama, Thriller, US",2021,U/A 16+,"English [Original], Hindi, English - Audio Description","950149, 81477746, 80206420, 81128579, 80223997, 81053209, 81028870, 81283586, 60022700, 81092222, 81157374, 81225962",12
81346055,C/O Kaadhal,Romance,"Drama, Romantic, Tamil-Language",2021,U/A 16+,Tamil [Original],"81638585, 81424087, 81362863, 81244766, 80228322, 81218363, 81644299, 81341216, 81226570, 81641429, 81177371, 81606171",12
81346056,Ante Sundaraniki,Comedy,"Romantic Comedies, Comedy, Romantic, Telugu-Language",2022,U/A 13+,Telugu [Original],"81382265, 81758615, 81623886, 81582585, 81412247, 81678103, 81504459, 81273583, 81512222, 81623887, 81486768, 81682028",12
81346057,Love Me Instead,Drama,"Turkish, Drama, Social Issue Dramas",2021,A,"Turkish [Original], English, Turkish - Audio Description","81462319, 81346323, 81080697, 81346062, 81381630, 81350683, 81334952, 81465128, 81334951, 81239779, 81195432, 81334946",12
81346062,Godspeed,Drama,"Turkish, Drama",2022,A,"Turkish [Original], English, Turkish - Audio Description","81346323, 81103322, 81346057, 81080697, 81037848, 81381630, 81334952, 81465128, 81334951, 81195432, 81334946, 81347771",12
81346063,Love Tactics,Comedy,"Turkish, Romantic Comedies, Comedy, Romantic",2022,U/A 13+,"Turkish [Original], English, Turkish - Audio Description, Hindi","81610272, 81622697, 81577050, 81350683, 81047512, 81689799, 81616015, 81670880, 81334950, 81711005, 81175173, 81132044",12
81346073,Andhakaaram,Horror,"Horror, Telugu-Language",2020,U/A 16+,Telugu [Original],"81725766, 81318026, 81151878, 81632775, 81644920, 81504461, 81754783, 81496132, 81088083, 81711449, 81061789, 81177444",12
81346196,Deadly Illusions,Thriller,"Thriller, US",2021,A,English [Original],"81205314, 60010341, 81085817, 81446391, 80155477, 81674326, 81478642, 81136406, 8188050, 80202902, 81170838, 70294663",12
81346322,Have You Ever Seen Fireflies?,Drama,"Turkish, based on a Play, Drama, Comedy",2021,U/A 13+,"Turkish [Original], English, Turkish - Audio Description","81106900, 81647076, 81346057, 81080697, 81381630, 81610274, 81346325, 81465128, 81212136, 81195432, 81239779, 81334946",12
81346323,My Father'S Violin,Drama,"Turkish, Drama",2022,U/A 13+,"Turkish [Original], English, Turkish - Audio Description","81516046, 81462319, 81346057, 81346062, 81350683, 81696510, 81350434, 81465128, 81670880, 81334951, 81239779, 81334946",12
81346325,Ufo,Romance,"Turkish, Drama, Romantic",2022,U/A 16+,"Turkish [Original], English, Turkish - Audio Description","81610272, 81622697, 81462319, 81080697, 81577050, 81354934, 81346063, 81334947, 81334952, 81334950, 81319138, 81590491",12
81346326,Grudge,Thriller,"Turkish, Crime, Thriller, Mystery",2021,U/A 16+,"Turkish [Original], English, Turkish - Audio Description","81318520, 81614043, 81103322, 81221656, 81428004, 81426851, 80068117, 81195432, 81428003, 80167647, 81259570, 81347771",12
81346329,The Invisible Thread,Drama,"Italian, LGBTQ, Drama",2022,A,"Italian - Audio Description, English, Italian [Original]","81462549, 81287844, 81258692, 81000365, 80168189, 81688765, 81789536, 81689962, 81029148, 81645391, 81589003, 80235267",12
81346330,Yara,Drama,"Italian, Crime, Drama, Thriller, Based on Real Life, Social Issue Dramas",2021,U/A 13+,"Italian - Audio Description, English, Hindi, Italian [Original]","81393386, 81260083, 81477746, 81044248, 81342505, 81559019, 80223927, 70241118, 81581999, 60022700, 81365134, 80153467",12
81346827,Monster Hunter: Legends Of The Guild,Anime,"Sci-Fi & Fantasy Anime, Family, Action Anime, Children & Family, Anime based on a Video Game, Action & Adventure, Anime Features, US",2021,U/A 7+,"English [Original], English - Audio Description, Japanese","70307393, 81418302, 81504698, 80186926, 80118543, 80149259, 81170086, 81037868, 80987626, 80987064, 81001991, 81010139",12
81347579,June & Kopi,Drama,"Family, Children & Family, Indonesian, Drama",2021,U/A 7+,"Indonesian - Audio Description, Indonesian [Original]","81010969, 81191433, 80990336, 81283585, 81332733, 81107362, 80204923, 80245121, 80179070, 81155175, 81054619, 80239306",12
81347771,Chokehold,Drama,"Turkish, Drama, Thriller",2023,U/A 16+,"Turkish [Original], English, Turkish - Audio Description","81610272, 81346057, 81103322, 81346062, 81426851, 81334952, 81465128, 81334951, 81428003, 81590491, 81334946, 81346326",12
81348771,Sky High,Thriller,"Spanish, Crime, Drama, Action & Adventure",2021,A,"Spanish Spain - Audio Description, English, Spanish Spain [Original]","81641273, 81308434, 81286570, 81026305, 81282091, 81312828, 80174972, 81317562, 81012637, 80993017, 81321674, 81157729",12
